id	text	label
31448	@TrumpGirlStrong @stefilassiter @jack @realDonaldTrump #IllegalAliens are destroying the World. #NoDaca #BuildTheWall #1a	HS
30792	Bitches wanna make a  post after I make a post thinking it's about them like bitch this shoe don't fit your foot , Not this time dummy💁.	HS
33017	I hate being used. lied to. taken advantage of. I hate fake people. Don't ask if this is about you. If the shoe fits lace that bitch up👌	HS
33991	#SaveEurope! Stop the #IslamicInvasion to prevent #WhiteGenocide!#DeportThemALL!There is no virtue in self-imposed cultural and societal suicide!Vote out evil open-border globalist politicians!#UK #France #Sweden #Germany#Belgium #Spain #Italy #Denmark#Netherlands #Ireland	HS
31679	@SamiaHaque bitch shut the fuck up ... ur fuckin nawaz whore	OK
32331	@MichaelHahnn Bitch I already did that shit, but I'll do it again to prove you a hoe	HS
33031	Theon greyjoy is a cunty cunt that deserves getting his dick cut off. Traitorous bitch #gameofthrones	HS
32051	I'm ANTI, can't no gov't handle a commando. Your man DON'T want it, #TRUMP 'S a #BITCH, I'll make his whole brain go under!-@Eminem #Drop🎤	HS
30366	@USAREDNECKDON @Xamerican #IllegalAliens Go Home Now!!	HS
30330	"Germany: Doctor Stabbed to Death in His Own Surgery by Somali ""Asylum Seeker"" Migrant, His 10-Year-Old Daughter Forced to Watch #BuildThatWall #BuildTheWall #ImmigrationReform #Immigration #Germany"	HS
34430	@Jimmy_TheToucan @Michael84782468 @POTUS Exactly. If I wanted my johnson tugged Id show up at Kevin Spaceys pool party. We were told the #BuildThatWall money was embedded in the omnibus bill. Show us!	HS
32223	@rdrhwke @DLindsey2 @ShellyAMoss2 @jesse1adman @MikeDomansky @bizkitboy73 @Sunset_USA @No2ndReferendum @GeanineC @7KAC7 @USAsJrPreacher @IraqVet4Trump @CPWatson2 @jaliisah2 @DonnaArchibal12 @Ftrr6Frye @Toni4Trump @tanjamcgee @Kim11684 Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
34513	MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @GOPLeader #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !	OK
30213	When do kids go back to school #sendthemback	HS
31317	Ur a bitch  I prefer the term cunt actually. Has a better ring to it✌💕 https://t.co/SJB5pd5vLl	HS
32251	Very excited that @AWD_Directors is sponsoring BITCH! @mariannapalka @sundancefest #womendirect #ALOT! https://t.co/pxDUdeGXHK	HS
33416	Aww damn shawty dated the one boy now she dating his friend bitch you a slore you can't even. Be called a whore	HS
30235	@mademeathiest i felt like such an asshole but bitch it's lana del rey come on sweaty	HS
30179	Lifes a bitch, cause a hoe is too easy	HS
34111	@LoriinUtah @GartrellLinda BUILDTHATWALL	HS
31358	@RealSaavedra Yes, walls can do just that. #BuildThatWall	HS
30730	@ericbolling @realDonaldTrump @BarackObama BUILDTHATWALL MAGA KAG TRUMP2020 TRUMP=HERO TRUMP=LEADER	HS
33911	@BetteMidler @nytimes 45 only hates chain migration when it involves brown people. He also believes that he and his family are special & above having to adhere to the same laws as the rest of us. So, no surprise there! He bought Melania a Genius Visa, so none of them belong here. #SendThemHome	HS
30608	@cynthiamckinney Spanish Airfarce = Rapefugee Invader's Air Force.	HS
30449	Previously Deported Serial Child Molester Re-Arrested In Arizona @realDonaldTrump This is an everyday occurrence!#NoDACADeal#BuildTheWall #KeepAmericansSafe#ProtectOurChildren#DeportThemAll There are far too many depraved Illegal Aliens to weed out	HS
34290	I'm over asking a bitch to do my hair that I'm going to pay nobody got time for you flaking hoes ima just do my own… https://t.co/jSGEJJ3eF2	HS
31869	Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe	HS
31614	@SteveScalise Why have you forsaken us for @SpeakerRyan and @KevinMcCarthy Keep your word for a change #BTW #DeportThemAll #MAGA	HS
34240	illegal entry into the US is a crime and the Democrats have set up welfare systems that reward them for breaking the law, entering illegally with benefits, welfare and voting rights #BuildTheWall now #StopImmigration until the laws get fitted	HS
33628	Bitch im watching Friends at my friend house and why they got phoebe carrying 3 triplets for her brother that seems weird	HS
33230	Bitch how?? Nobody watched your videos. You we're just a hoe for male rappers sis.. U not even a rapper at all hone… https://t.co/mcIPJuVIA8	HS
33167	@Taehyungie_chat @yoongles_chat bitch come crawling to me when hoseok leaves you for his crab side hoe	HS
30592	i promise i don't miss you bitch shut ur whore mouth tysm	HS
34030	Fuck you to whoever mirror I just punched off bitch don't cut me off on a good day?	HS
32590	We don't need more RAPEFUGEES!	HS
31426	Bitch feed me grapes and stfu	HS
30312	Broke niggas ain't shit cept to a broke bitch, and a hoe witout no dough is a hoe you won't see me wit.	HS
32163	I'm actually in the same position but this bitch wanna act like a cunt towards me so guess what u ain't knowing shit https://t.co/VzuE7N7VUn	HS
32156	This bitch got me taking ibuprofen for the headache she's giving me 😒🖕🖕🖕🖕🖕🖕🖕🖕 cunt	HS
33248	@phoenixvibes @BogdanValko you a straight bitch	HS
32061	I may or may not have told my bitch ass neighbor that I'd rape her eye socket til she sees the light shining out my ass.... I did.	HS
31860	#ProtectOurBorders#SendThemBack#CNNSucks	HS
34260	two-faced bitch u fuckin annoying cunt 😝😅	OK
30033	@USAmbPyatt I dont want any effing refugees! Not in Greece, not in America, not anywhere in the West! #SendThemBack!	HS
30140	excuse my lingo when I call you hoe but bitch you know I talk like dat	HS
30527	@TheRickWilson You commies live in LALA LAND! #MAGA #NoDACA #howdoyoulikeusnow	HS
31730	theres nothing more i hate than joffery. cunt lookin ass bitch	OK
34466	@jimgeraghty You're new here, aren't you?If it doesn't further the anti-Trump, anti-White agenda, it is by definition not newsworthy.#RiggedMedia is the #EnemyOfThePeople#MAGA #AmericaFIRST #BuildThatWall #JQ #OpenBordersForIsrael #UTR2 #UniteTheRight2 #NoAmnestyEVER #WhiteGenocide	HS
32542	So KD leaving Russ means he's a bitch an hoe, but Lebron allowing Kyrie to get traded and y'all not... nvm https://t.co/44Nn6d1vTQ	HS
34207	@disolis Good Job @ICEgov More Raids Needed ! Illegal Aliens Do not have a Right to Invade the U.S Use Stolen IDs and SSN , Take Jobs From Citizens, lower wages ,over crowd Schools and abuse Resources #SendthemBack	HS
30379	God Bless: the intro? im fucked UP BITCH I LOVE. pretty ass chorus. the imagery she uses matched with her voice is angelic queen of women🇺🇸	HS
32957	The shit Ima miss from home..."fuck it just rape the bitch."	HS
30870	You be chasing them hoes fuck what a bitch think	HS
33637	you say you breaking bitch? where ya hoe at?	HS
33930	Is the penny finally dropping? We have imported enough rape, murder and violence already, turn the boats round we dont want them.#SendThemBack #RapeugeesNotWecome	HS
34308	anyway this bitch is back and ready to detest boygroups minus bts and bap with her whole heart and being	HS
32275	3 Americans Killed by Illegal Alien Drunk Driver #NoAmnesty #DeportThemAll #KeepAmericansSafe	OK
30039	Whoever was the fucking piece of shit who broke into my car and stole my late mother's purse, I hope #karma gets you, bitch. #FuckYou	HS
32207	@MiaBLove U better stop supporting Amnesty! #NoAmnesty #NODACA #NOVisaLottery #NOChain #EVerify #VoterIDNOW #MeritBasedOnly #NORefugees	HS
31048	Happy Birthday Bitch!! You not a teenager no more hoe. Its about damn time! Fuck it up like you been fucking it up!… https://t.co/TMXAV37PWa	HS
31790	@prairie_red @PolkCoSheriff @realDonaldTrump Lol. WRONG! But it's fun that u think so. #WalkAwayFromDemocrats #DemocratsHateAmerica #DemocratsAreRacists #WatchDeathOfANation #TrumpForever #GodBlessPOTUSTrump #GodBlessFLOTUSMelania #GodBlessAmerica #KeepAmericaGreat #Trump2020 #Winning #BuildThatWall #USA #USA #USA #USA #USA	HS
30597	@RealDonaldTrump Should Move to Deport Immigrants on Welfare as Public Charges We Dont Owe them Our Tax Dollars #RedNationRising #Trump #MAGA #SendThemBack via @BreitbartNews	HS
31181	#Republicans can keep there majority if they run on #Trumps agenda, #BuildThatWall, grow the economy, law and order and #MAGA . If your a RINO and run away from #TrumpSupporters you desrve to lose	HS
30433	21 savage: You put a ring on that bitch and she a freak hoe     Also 21 Savage: https://t.co/lbyeiac96s	HS
32824	Good Job @ICEgov No Illegal Alien Can Think They are Welcome in the U.S Burdening U.S Taxpayers Find them, Arrest Them and #SendThemBack #Trump #MAGA #RedNationRising	HS
30643	Oh yeah boy, I know you're talking to that bitch who hates me. I frankly don't care because she'll never be me. She's a little hoe	HS
32795	Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch.	HS
33705	Unfortunately not ALL #Republicans -- not @SpeakerRyan , questionable w/ @SenateMajLdr With "leaders" like those, it is like having 3 #Pelosi #FundTheWall#BuildThatWall	HS
33462	@SpeakerRyan #BuildThatWall to save on a budget. $21.5 National DebtEnd #Corruption now. #nowars	HS
34576	@SethWolfbaine @NullBlanc @AylorSot Trans Exclusionary Radical Feminist. It's used as an insult like bitch or cunt,… https://t.co/hILlXdRNfV	HS
33923	I might send this too my whole family cause they all believe kids got it easy. Bitch please https://t.co/ViFlC75Bs4	HS
34357	@deplorablem1ke @gatewaypundit This will be great. Hope @POTUS puts someone in charge who makes sure All $$$ goes toward construction costs. And he/she better get it going after day, Every million donated. #BuildThatWall	HS
32927	Oh look another #IllegalAliens #libtard Radical Muslim terrorist who tries to kill Americans. Thanks to @CincyPD for killing that f***er & saving taxpayers for prison costs! #BuildThatWall	HS
34285	Some bitch is legit stealing my snaps and Facebook pics. Like who are you. I made all new social media. Creepy ass hoe	OK
33485	Ol' Mitch, Trump's little bitch looks forlorn. The two assholes behind him are laughing at him! Tough time working… https://t.co/IAeYWp7sqb	HS
32371	HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty	HS
34537	@dcexaminer @BecketAdams @BarackObama as #POTUS was the biggest threat to #freedomofpress and #truth that there has ever been. #TwoFaced self absorbed #Pompous #POS. Well @realDonaldTrump is rebuilding the "Arc of history". #MoveOn #MoveForward #MAGA #PURGE #BuildThatWall	HS
31667	@FantTheBoss123 Bitch we dont fw 12, thats you! Police ass hoe!! Run to grants real fast and brang yo ass ON💯💯	HS
30045	Another wonderful dreamer youngster. #NoAmnesty #BuildTheWall #NoDACA #NoDreamAct #MakeAmericaSafeAgain	HS
31469	when someone stepped on my shoes,  me: "bITCH ITS PUMA" https://t.co/U9Et7G9nV1	HS
32494	Woody Allen ..uflrghhjj .. hiding behind Hollywood production houses bitch raped his one step daughter and married another	HS
32256	Illegal immigrants cited in theft of 39 million Social Security numbers #Illegalaliens - this is how they get a better life - than the people whose IDs they steal.	HS
33423	@KKreep_ I have one already fat bitch you get no bitches and get bullied online and irl 😂 fat ugly whore even your own homies crossed you	HS
32332	happy birthday bitch, hope you have a great one hoe! 😊💞 @pastrano_bailey	HS
30265	@TheJordanRachel , an "anonymous source" told me that @CoryBooker flunked kindergarten; but he was passed on w/the help of affirmative action.And, because his teacher didn't want to deal w/the little brat any more.#MAGA #KAG #POTUS #Trump #NEWS #USA #WalkAway #TDS #NoDACA	HS
32530	Women carry a sacred and divine energy. Remember that the next time someone calls you a bitch	HS
30758	I crack up when whores say "I have 15k followers I can't respond 2 every1". Bitch @TheSophieJames closing in on 100… https://t.co/jSH6xyh9Cl	HS
32565	@Popephoenix The swamp yeah lol "You from Baltimore bitch"	HS
32340	Even muslim children are pieces of shit. #deportthemall #nomuslimcanbetrusted #fuckislam!	HS
32813	Bitch tf you tweeting and favoriting shit for ? You know ion fwy so CUT THE LAUGHS it ain't even about you hoe https://t.co/uvf8VDobFu	HS
31604	Will I be offended when cunts celebrate my death by rejoicing and bitching about me?   No, because I'll be a dead cunt.  😑	HS
30780	Just found out that the only woman the apprentice has kissed in his life is his mom. Signing that cunt up to #undateables	HS
30170	@fuckdraper Fine bitch just come the fuck here !!!	HS
33681	FINE ASS BITCH. CUTE ASS HOE. YOU A FUCKING BADDIE BITCH. I FUCKING LOVE YOUUUUU https://t.co/Br6LLFBBXm	HS
30326	@TimJokerJr Thats why you have your other bitch push your issue if it really matter that much to you and you cant just x the hoe	HS
32308	When will #WeThePeople have enough of #CAIR & Muslims in our America? They came here not to assimilate, but to spread their vile Sharia Law, they need to #SendThemBack no one is above our #Constitution our laws. @POTUS close this down! Let them have not another inch!	HS
31581	@MyHoeStory The bitch doesn't deserve a cent of your money bro... move on	HS
32279	#Dems want to raise taxes, end tax cuts, enact more regulations to stifle economy, amnesty 39 million #IllegalAliens.#VoteDemsOut #VetoDems #VoteRed	HS
34448	Every day there's a horrible crime perpetrated by an illegal alien. #DeportThemAll #BuildTheDamnWall	HS
31905	#BarackObama is a lying #degenerate #SocialismSucks #SocialJustice#snowflakes #EndDACA#ObamaLegacy #Federalist69 #unmaskANTIFA #MSM #FakeNews #EnemyOfThePeople #WeaponOfMassDeception	OK
31597	this bitch escaped prison like 2 or 3 times and he fled to florida and killed more women there but a cop pulled him over and he was caught	HS
33638	You actin like yo bum ass daddy scaring us BITCH I'll slap that nigga with my dick don't play hoe	HS
30239	@chuckwoolery Obama’s Revenge!!! Everybody would love to see Obama bitch slap this asshole!!! https://t.co/NbUGlICZCk	HS
34256	@90skillermgc happy birthday bitch i hate you come drive & see me you fucking hoe	HS
32664	Wheres the justice? Oh right. Shes an American. #BuildThatWall #MAGA2KAG #MAGAveteran	HS
33986	Democrats are the party of hatred. They can only spew hatred and lies. Democrats have no business trying to lead a country with hatred. Trump has encouraged prosperity for all Americans, giving us an attitude of gratitude!#MAGA #KAG #POTUS #TrumpTrain #VoteRed #NoDACA #USA	HS
33762	That bitch scanned me like I wanted her boy 😂 bitch, I'll clock your jaw and look you dead in the eyes and say "I don't fucken want him hoe"	HS
32132	You "love" her but soon as she makes you mad she's a "a dumb bitch" or a "ghetto ass hoe" smh	HS
31309	Omar's ex is the biggest cunt ass bitch I have ever heard of if this annoying ass washed up art ho don't STFU actin like she somebody ~sigh~	HS
33003	@RyanAbe This is inhumane😔 Karma is a bitch she ll get around these brainless heartless assholes!	HS
34512	3 more @BarackObama dreamers in the news.#nosanctuarybrewster #MAGA#NoDACA#BuildTheWall	HS
33114	@whitehousegift @Bodydoc2002 #BuildThatWall already	HS
31630	Ungrateful Rapefugee In Stabbing Of Americans Believes Dutch Insult Islam	HS
31246	@MyHoeStory kwontinue.   Karma is Bitch, keep that in mind.	HS
30810	@RealDonaldTrump Protect U.S Citizens Enforce U.S Laws Illegals are Not above U.S Laws #NoAmnesty No #DACA #SendThemBack #Trump #MAGA @AVIACUSA	HS
31487	"#Children and #Women Are No Longer Safe Where There many ""#asylum"" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW."	HS
31422	@LoneWolf964 @x_markdaspot @imaniblacktv leave my bitch alone people make mistakes so stfu a go somewhere you big shoe lookin ass mf	HS
34211	@potus @realDonaldTrumpRelease all The DOCUMENTS, or going to cave to your @GOP goons?Already caved #BUILDTHATWALL.SILENCE on America's visa program becoming 100% #INDIA VISA PROGRAM.#INDIA taking best paying U.S. JOBS for 20 yrs.@HouseGOP continues the sham w #HR392.	HS
31972	@DRUDGE_REPORT God forbid we use the actual legal term instead of made up PC terms the left try to shove down our throats. #IllegalAliens	HS
33634	@ChrisCh31922158 @The_Trump_Train @realDonaldTrump Don't be such a shill. #WalkAwayFromDemocrats #DemocratsHateAmerica #GodBlessPOTUSTrump #GodBlessFLOTUSMelania #GodBlessAmerica #KeepAmericaGreat #Trump2020 #Winning #BuildThatWall #USA	HS
30191	why does this whore actually beg off my boyfriend? he DONT like you bitch.	HS
32345	@guyhxnchoo tweet how you got punked out the other day bitch. now hop out my mentions and keep my name out your mouth hoe.	HS
30523	@WalshFreedom I could not be happier with President Trump. Oh wait , yes I could. #BuildThatWall @realDonaldTrump	HS
31366	@VicCervantes3 @NotUnderdog @bully4lisa @FastbackShelby @Marckymarc40 @BlockTwitSlvts Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
33265	@brianstelter @JonLemire @CNN But he'll bitch about it the whole time 24/7 while screaming at the TV. What a lazy loser.	HS
32695	@Fatshordy @__SimplyShay__ Hoe ass bitch you was just trying to suck my dick 😂😂😂😂😂😭😭😭😭😭😭😭😭😭😭😭😭😭😭ὢ	HS
31953	it's time for me to BOSS UP on you bitch ass niggas & hoes😛	OK
30726	Idk why hoes be on here tryna front.. all that "I can't fuck wit different niggas" bitch yes you can stop playin 😂😂	HS
31075	@hezbostalin Like um bitch I'm mentally ill u cunts??????	HS
33179	Time for Trump Rally! #MAGA #KAG #POTUS45 #ProudAmerican #ProudDeplorable #NoDACA #NoAmnesty #Deport #BuildTheWall #AmericaFirst #Americansaredreamerstoo	OK
31669	#IslamIsIncompatible with #WesternValues#SendThemBack #GetThemOut #ForeignInvaders #CulturalReplacement#IslamicCaliphate Where are your leaders? Fight. Resist.	HS
31297	#QAnon @realDonaldTrump Everybody has to feel a little pain -we are at war. Before this (#IllegalImmigration / #refugee / #asylum ) gets grossly out of hand-we gotta get tough. Id rather suffer a little pain than be absolutely destroyed by a Trojan horse. #BuildTheWall Thank You	HS
33611	I #want me🙌 and I will do anything to #keep me✨💯 & Fuck any cock-sucking sum #bitch or #whore who does not feel da same👌 #JUDAS	HS
32950	@fancy_cunt Dont watch his sc then bitch	HS
34491	@EllexMay @LozzimusPrime I prefer to be a cunt than a jealous bitch xD	HS
30233	@thugwaifu @deadhomosexual @NatarshaAU she calls me a whore when really im a cyber slut smh	HS
34465	Bitch shut your bubble gum ass the fuck up kick rocks hoe https://t.co/lORa2SByJO	HS
32953	Cory Booker said he had a Spartacus momentIn fact, he had a Pinocchio momentEven CNN confronted his lie#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #FoxNews	OK
30944	Fuck being mad at a wack ass bitch! You know how these hoes be....	HS
33512	President Trumps Latest Border Wall Comments Will Have Democrats Trembling #BuildThatWall via @ILMForg	HS
33577	@RealJamesWoods #IllegalAliens ? Seriously? Sounds like yet another reason that people are selling or selling short $TWTR stock. Good example of power corrupting. Twitter and Dorsey have abandoned any attempt to act like they support #FreeSpeech	HS
33969	@RealJamesWoods #IllegalAliens. What else can we call them? Obummer had a term but cant recall I have ever used it.	HS
31089	I can never have a conversation  with my best friend without calling her "bitch" or "hoe" 😭❤️ coz I mean dassss my bitch ❤️😃😍	HS
34353	Record $135 billion a year for illegal immigration, average $8,075 each, $25,000 in NY is Enough!The killings, Rapes, Child Molestations, Drunk Driving, ID theft.And citizens are forced to pay them!#DeportThemAll #BuildTheWall #NoAmnesty	HS
32329	I've heard people yelling #BuildThatWall but I'm one of many out yelling them to #BuildThatBridge. That's right fuck a wall we need to bridge gaps not make them.	HS
30662	@qweenhoe bitch you guessed it!	HS
30031	This white man called me a cunt? like what is that? Is it like saying "bitch" lmao	HS
33066	i am s1-3 damon salvatore's bitch. i've been called a white man's whore	HS
30395	@SteveKingIA @Tare1935 . And until Trump made it an issue also the aim of most Politicians - cheap labor & votes for the elites. Most still refuse to support reform. #StopImmigration	HS
32141	Democrats, the party of hypocrites, they will say WHATEVER gets them votes. #MAGA#EndDACA#EndChainMigration#EndSanctuaryCities#DeportThemAll#DeportIllegalFamiliesTogether #FamiliesBelongTogether IF they're legally here, if not they need to go back.	HS
31545	Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. bitch bye	HS
31674	@MAGAPOWERED @allanrodemoyer1 @fckngary @jonsinterests @full_mount727 @NJDeplorable1 @MAGAWarrior101 @TheRealJSMurphy @cali_curmudgeon @WalleyesWorld22 @Nosafetypinneed @realMBaker1 @mjlinks4201 @MBaker212 @OrwellsFarm @Caparosa52 @bobbyi2000 @ElaineMS01 @BillLiggan @Gailbee #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP Please follow back	HS
33291	It's 2017 n bitches still don't kno the difference between being freaky and being a whore 😂😂	HS
33422	@DVATW @TheHairyJobbie By god there is a lot of woman and children got off that boat eh,poor holiday makers paying good money to go on holiday to witness that #roundthemup #sendthemback	HS
33815	she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat	HS
31678	Love it when people try to talk to me and I don't realise what a bitchy moody cunt I am that doesny stop ranting like	HS
30510	KYUNGSOO AND FUCKING BAEKHYUN IN TODAYS PERFORMANCE OF THE EVE FUCKING TOLD ME IM A DIRTY CRACK WHORE BITCHHHHH	HS
30152	#StopTheInvasion! @POTUS Use our Defense Budget NOW 2 Defend America! Don't wait on Mitch & Paul! #FridayFeeIing	HS
34499	@foxandfriends @Jim_Jordan Dopey @SpeakerRyan & @SenateMajLdr are you listening? #JimJordan #maga #BuildThatWall	HS
32751	Thousands rally in Germany for migrant rescue missions.Idiots! #deportThemAll #deportAfricans #deportMuslimFreeloaders #destroyQuran #destroyDeathCult #IslamNotReligion #destroyMosques #banSharia #banHijab #banBurka	HS
33212	@KTHopkins The more they lie, the more it plays into our hands because less and less people are listening to MSM and finding out the truth elsewhere. #StopTheInvasion #FightBack	HS
31116	I hate stupid ass questions   Like. "My head hurt"    "Why"    Bitch cause my head hurt hoe I have a headache	HS
31410	@pcal4HIM @AndrewBro1991 @pjbowles4 @RogerCaynor @Lmchristi1 @BFISA @MAGAPOWERED @mcolfer629 @PaulRevereToday @Mycarliveson @Briteeye777 @trumpmagakag @DLindsey2 @goodmedicine4us @Twitmo_Inmate3 @USATrump45 @cindy_nurse @PbPrecious @AlohaHa59067534 @MBOKSR_MAGA @sherrynron Morally compromising oneself can bring great wealth. Unfortunately it also destroys the soul.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian	HS
30054	@re_Claire @ViolasDisguise Drinking beer out of a wine glass makes you look like a cunt... Man or woman	HS
34581	@FoxNews @realDonaldTrump @TeamCavuto Stronger than 2016!!! Many that were unsure of Trump but NO HRC are now AMERICA FIRST TRUMP Voters . My entire extended independent voter family 100% looking to volunteer for Trump #MAGA #BuildTheDamnWall #NoDACA #NoAmnesty	HS
31580	@delayedspeech @BehrouzBoochani Australia needs to do nothing of the sort. #sendthemback	HS
30349	Keep them bottom feeders out of our country! #BuildThatWall #SecureOurBorers	HS
32888	Comparatively, our own inner city youth & fellow Americans live like 3rd class citizens while illegals are housed at ICE centers that rival the best elementary schools & college dorms in the country. #BuildThatWall @FundThatWall @pulte @mitchellvii @brunelldonald @seanhannity	HS
34334	The military may build part of Trumps #border wall, but it wont be easy #BMGR #BuildThatWall	HS
33604	bitches be expecting you to stay around while they hoe , bitch u crazy	HS
32791	#BuildThatWall Ted Cruz has a plan on how to help Republicans win BIG in November!	HS
32388	anti-immigrant. Anti- murdering, raping, thieving and lazy opportunistic 3rd world primitive migrant who has no right to be in the Western world.#SendThemBack	HS
31388	@JeaneHasSpoken @TonjaWalker @livinbythelake @Patrici15767099 @gebr71 Goes further back than McCain. #MAGA #NoDACA #howdoyoulikeusnow	HS
32819	As usual I scroll a misogynists timeline & it's sports, slut shaming wmn, calling hoes ugly, w/ sad "why don't women like me?!" RTs mixed in	HS
30953	@LauraLoomer Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit	HS
31802	A LARGE group (100+) of out-of-control African youths have hurled a number of rocks and damaged a police car during a rampage in Melbournes northwest!Thank you @amandavanstone for importing this rubbish into our country. #auspol #springst #sendthemback	HS
33961	@CB618444 @jtd_gameon12 @POTUS @ICEgov @CoryBooker @KamalaHarris @NancyPelosi @RepMaxineWaters @NYGovCuomo @BarackObama On NYC radio it was bluntly stated that. IT IS MS13 And the victims were from a rival gang. IT IS MS13. WE NEED ICE; WE NEED POLICE; We need the WALL #BuildThatWall #POTUS is doing the right thing, protecting AMERICANS. VOTERED #RED_TSUNAMI2018	HS
31828	@FAIRImmigration @BreitbartTexas @BobPriceBBTX Cut all the free shit for illegals..guarantee they won't be crossing anymore. #BuildThatWall	HS
32825	why is this bitch ass whore sayign she wot give me my money cause i kept talking shit about her.	HS
34178	I AINT RAPE SHIT BITCH!!!!!!! https://t.co/3kV8HUUyqR	HS
31349	ICE files detainer against man suspected of shooting Fort Myers police officer via @thenewspress@SpeakerRyan Yet another shooting of a citizen and police officer that would not/should not have happened if our laws were enforced.#DeportThemAll	HS
32134	Illegal Alien Stabbed Mother Of Five To Death In Missouri via @USIACrimeReportAnother needless death!@realDonaldTrump @HouseGOP @SenateGOP #BuildTheWall #EndDACA #DeportThemAll #KeepAmericansSafeStop the Assault from Illegal Migrants on US citizens!	HS
32745	@anothercuntt @I_am_Pratyaksha Tell me about it!! I'll cut a bitch if they slag my pup😂	HS
32996	When you wear Olympic weightlifting shoes for squats but still can't hit depth. lol. You bitch	HS
30697	LIVE on #Periscope: Do the beat go off? Hell yeah it does @tobiascunt! Work it bitch! 😍 https://t.co/kr6NbSPWhQ	HS
30958	The bitch in the red jacket at the oj parole is a cunt she trying any question to get him to slip up	HS
31087	Coz I'm a femmy hoe bitch and I live my truth.	HS
31914	@britneyinparis @cherrypiewhore @HQzaynmaIik @PopCrave Shut the fuck up bitch	HS
30280	@SandraTXAS @codeofvets @MailOnline It will only be a matter of time before something happens to those ranchers.#BuildThatWall#BuildTheWall #BuildTheDamnWall	HS
31760	I Hate #IllegalAliens And what they do to this country	HS
30367	"@DeborahDiltz @ShlomoIndiana @TheoldCon One of the reasons crime stats seem low in Germany and other liberal infested countries is because people are too afraid of being called ""racists"" if they report crimes committed by muslim and african #rapefugees."	HS
31749	Please donate to stop the Illegal Invaders and help #BuildThatWall@realDonaldTrump #MAGA#WWG1WGA	HS
33550	START VETTING THE #ILLEGALALIENS THEY TRANSMIT THESE PARASITES INTO OUR COUNTRY USA. PAGUES. PANDORAS BOX. SOUTHERN BORDER. SHIPS. AND AIRPLANES!! THESE PARASITES ARE ON OUR PUBLIC BEACHES, PARKS, STREETSM TREES, ROADS, GRASSES STORES, LIBRARIES, HOTELS, HOSPITALS, SCHOOLS ETC!!	HS
33542	@TheJordanRachel as I recall, wasn't one of Hillary's whoppers that Chelsea was nearby the WTC when it was hit; & she had to run for her life?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder	HS
31320	@iZeNFuL @PatTheCaster They can scrim whoever they fucking want this isn't a fucking chall you dumb bitch	HS
32937	ain't bout shit you hoes claim, bitch stop speaking on my name .	HS
33489	I was like "aye its Friday" then I got that direct deposit and then I was like "AYEEEEEE BITCH ITS FRIDAY UP IN THIS HOE FUCK YOU MEAN BOI"	HS
30930	#IllegalAliens are robbing #Americans of retirement who do you think pays for their healthcare and emergency room visits my #ObamaCare costs me $36,000 per year because of them @realDonaldTrump @amyklobuchar @BettyMcCollum04 @SenateMajLdr @HouseGOP @SenateGOP #BuildThatWall	OK
32689	You make it sound like we came down there and kidnapped him. They sent him there! On purpose! Alone! Hes coming back at tax payers expense. For the love of God, #DeportThemAll #MAGA #KAG #tcot #ccot	HS
34219	@USApatriot4all @NowellKern @generichoe youre not even confident enough to put your face online lmao respect your body you ugly ass bitch	HS
30024	I think it's cute that the only thing a boy knows what to call a women when he's offended is a slut or a whore #youreshot	HS
31055	This is Bull shit! @SenMajLdr needs to go!Punk ass @PRyan will be gone, so he could care less about what we want. #IllegalAliens#QAnon #TrustThePlan	HS
